affiliation,pmid,lon,lat,Country,Address
"Psychology, West Virginia University, Morgantown, West Virginia, Usa Mdblank@Mail.wvu.edu.",32051253,-79.9697147,39.648035900000004,United States,"Morgantown, Wv 26506, Usa"
"Department Of Radiation Oncology, West Virginia University, Morgantown, Wv, Usa.",32048524,-79.9573549,39.6534151,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"Department Of Radiation Oncology, Geisinger Medical Center, Danville, Pa, Usa.",32048524,-76.60536909999999,40.9669394,United States,"Geisinger Medical Center, Danville, Pa 17821, Usa"
"Department Of Advanced Biomedical Sciences, Hematology And Hematopoietic Stem Cell Transplant Center, University Of Naples Frederico Ii, Naples Italy.",32048524,14.2577342,40.8454073,Italy,"Corso Umberto I, 40, 80138 Napoli Na, Italy"
"Department Of Medicine And Surgery, Hematology And Hematopoietic Stem Cell Transplant Center, University Of Naples Frederico Ii, Naples Italy.",32048524,14.2577342,40.8454073,Italy,"Corso Umberto I, 40, 80138 Napoli Na, Italy"
"Department Of Radiation Oncology, University Of Pittsburgh Medical Center Hillman Cancer Center, Pittsburgh, Pa, Usa.",32048524,-79.9394822,40.4548649,United States,"5230 Centre Ave, Pittsburgh, Pa 15232, Usa"
"Clinical And Translational Sciences Institute, School Of Medicine, West Virginia University, Morgantown, Wv 26506, Usa.",32046188,-79.9581012,39.6548131,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"The Queen's Medical Center And University Of Hawaii, Honolulu, Hi 96813, Usa.",32046188,-157.853858,21.3084698,United States,"1301 Punchbowl St, Honolulu, Hi 96813, Usa"
"Pharmaceutical Sciences, School Of Pharmacy And Wvu Cancer Institute, West Virginia University, Morganton, Wv 26506, Usa.",32046188,-79.9584371,39.6539232,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"Department Of Biomedical Sciences, Joan C. Edwards School Of Medicine, Marshall University, 1 John Marshall Drive, Huntington, Wv 25755, Usa. Electronic Address: Piwarski@Marshall.edu.",32032581,-82.4268836,38.4090996,United States,"1600 Medical Center Dr, Huntington, Wv 25701, Usa"
"Department Of Biomedical Sciences, Joan C. Edwards School Of Medicine, Marshall University, 1 John Marshall Drive, Huntington, Wv 25755, Usa. Electronic Address: Thompsonch@Marshall.edu.",32032581,-82.4268836,38.4090996,United States,"1600 Medical Center Dr, Huntington, Wv 25701, Usa"
"Department Of Biomedical Sciences, Joan C. Edwards School Of Medicine, Marshall University, 1 John Marshall Drive, Huntington, Wv 25755, Usa. Electronic Address: Chaudhry4@Live.marshall.edu.",32032581,-82.4268836,38.4090996,United States,"1600 Medical Center Dr, Huntington, Wv 25701, Usa"
"Department Of Biomedical Sciences, Joan C. Edwards School Of Medicine, Marshall University, 1 John Marshall Drive, Huntington, Wv 25755, Usa. Electronic Address: Denvir@Marshall.edu.",32032581,-82.4268836,38.4090996,United States,"1600 Medical Center Dr, Huntington, Wv 25701, Usa"
"Department Of Biomedical Sciences, Joan C. Edwards School Of Medicine, Marshall University, 1 John Marshall Drive, Huntington, Wv 25755, Usa. Electronic Address: Primeran@Marshall.edu.",32032581,-82.4268836,38.4090996,United States,"1600 Medical Center Dr, Huntington, Wv 25701, Usa"
"Department Of Biomedical Sciences, Joan C. Edwards School Of Medicine, Marshall University, 1 John Marshall Drive, Huntington, Wv 25755, Usa. Electronic Address: Fanj@Marshall.edu.",32032581,-82.4268836,38.4090996,United States,"1600 Medical Center Dr, Huntington, Wv 25701, Usa"
"Department Of Biomedical Sciences, Joan C. Edwards School Of Medicine, Marshall University, 1 John Marshall Drive, Huntington, Wv 25755, Usa. Electronic Address: Salisburyt@Marshall.edu.",32032581,-82.4268836,38.4090996,United States,"1600 Medical Center Dr, Huntington, Wv 25701, Usa"
"Gus R. Douglass Institute And Department Of Biology, West Virginia State University, Institute, Wv 25112-1000, Usa.",32023882,-81.7665882,38.3789586,United States,"Institute, Wv 25112, Usa"
"Usda, Ars, Genetic Improvement Of Fruits And Vegetables Laboratory, Beltsville, Md 20705, Usa.",32023882,-76.9239801,39.0254895,United States,"10300 Baltimore Ave, Beltsville, Md 20705, Usa"
"Charleston Area Medical Center Health Education And Research Institute, Center For Cancer Research, Charleston, Wv 25304, Usa.",32023882,-81.6025726,38.3282821,United States,"3211 Maccorkle Ave Se, Charleston, Wv 25304, Usa"
"Laboratorio De Biorremediación, Facultad De Ciencias Biológicas, Universidad Autónoma De Coahuila, Torreón, Coahuila 27000, Mexico.",32023882,-103.442607,25.5354368,Mexico,"Blvrd Revolución, Primero De Cobián Centro, 27000 Torreón, Coah., Mexico"
"Department Of Biomedical Sciences, John C. Edwards School Of Medicine, Marshall University, Huntington, Wv, 25755, United States.",32008916,-82.4268836,38.4090996,United States,"1600 Medical Center Dr, Huntington, Wv 25701, Usa"
"Department Of Biomedical Sciences, John C. Edwards School Of Medicine, Marshall University, Huntington, Wv, 25755, United States. Electronic Address: Koce@Marshall.edu.",32008916,-82.4268836,38.4090996,United States,"1600 Medical Center Dr, Huntington, Wv 25701, Usa"
"Department Of Pharmaceutical Sciences, West Virginia University School Of Pharmacy, Morgantown, Wv 26506, United States.",32004683,-79.9582192,39.655109,United States,"Robert C. Bryd Health Sciences Center, 5706 Health Sciences Ctr S, Morgantown, Wv 26506, Usa"
"Department Of Pharmaceutical Sciences, West Virginia University School Of Pharmacy, Morgantown, Wv 26506, United States; Department Of Neuroscience, West Virginia University, School Of Medicine, Morgantown, Wv 26506, United States. Electronic Address: Werner.geldenhuys@Hsc.wvu.edu.",32004683,-79.9582192,39.655109,United States,"Robert C. Bryd Health Sciences Center, 5706 Health Sciences Ctr S, Morgantown, Wv 26506, Usa"
"Department Of Epidemiology, West Virginia University, School Of Public Health, Po Box 9190, Morgantown, Wv, 26506, Usa. Trudisill@Hsc.wvu.edu.",32000733,-79.9581007,39.654813,United States,"Morgantown, Wv 26506, Usa"
"School Of Public Health, West Virginia University, Po Box 9190, Morgantown, Wv, 26506, Usa.",32000733,-79.9581007,39.654813,United States,"Morgantown, Wv 26506, Usa"
"Department Of Family Medicine, West Virginia University, Po Box 9152, Morgantown, Wv, 2506, Usa.",32000733,-79.9581012,39.6548131,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"Department Of Microbiology, Immunology And Cell Biology, West Virginia University School Of Medicine, Morgantown, West Virginia, Usa.",31989336,-79.9581012,39.6548131,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"West Virginia University Cancer Institute, Robert C. Byrd Health Sciences Center, West Virginia University, Po Box 9104, Morgantown, West Virginia, 26506, Usa.",31989336,-79.9580682,39.6549175,United States,"1 Medical Center Dr #1000, Morgantown, Wv 26506, Usa"
"Division Of Exercise Physiology, West Virginia University School Of Medicine, Morgantown, West Virginia, Usa.",31989336,-79.9581012,39.6548131,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"Mitochondria, Metabolism And Bioenergetics Working Group, West Virginia University School Of Medicine, Morgantown, West Virginia, Usa.",31989336,-79.9581012,39.6548131,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"Department Of Physiology And Pharmacology, West Virginia University School Of Medicine, Morgantown, West Virginia, Usa.",31989336,-79.9581012,39.6548131,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"Department Of Pharmaceutical Sciences, West Virginia University School Of Pharmacy, Morgantown, West Virginia, Usa.",31989336,-79.9582192,39.655109,United States,"Robert C. Bryd Health Sciences Center, 5706 Health Sciences Ctr S, Morgantown, Wv 26506, Usa"
"Department Of Neuroscience, West Virginia University School Of Medicine, Morgantown, West Virginia, Usa.",31989336,-79.9581012,39.6548131,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"Department Of Microbiology, Immunology And Cell Biology, West Virginia University School Of Medicine, Morgantown, West Virginia, Usa. Lgibson@Hsc.wvu.edu.",31989336,-79.9581012,39.6548131,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"West Virginia University Cancer Institute, Robert C. Byrd Health Sciences Center, West Virginia University, Po Box 9104, Morgantown, West Virginia, 26506, Usa. Lgibson@Hsc.wvu.edu.",31989336,-79.9580682,39.6549175,United States,"1 Medical Center Dr #1000, Morgantown, Wv 26506, Usa"
"Division Of Internal Medicine, Section Of Nephrology, The University Of Texas Md Anderson Cancer Center, Houston, Tx, Usa.",31986903,-95.3971547,29.7068146,United States,"1515 Holcombe Blvd, Houston, Tx 77030, Usa"
"Department Of Biostatistics, The University Of Texas Md Anderson Cancer Center, Houston, Tx, Usa.",31986903,-95.3971547,29.7068146,United States,"1515 Holcombe Blvd, Houston, Tx 77030, Usa"
"Institute Of Academic Medicine And Weill Cornell Medical College, Houston Methodist Cancer Center, Houston, Tx, Usa.",31986903,-95.3991562,29.7094175,United States,"6670 Bertner Ave, Houston, Tx 77030, Usa"
"Department Of General Internal Medicine, The University Of Texas Md Anderson Cancer Center, Houston, Tx, Usa.",31986903,-95.3971547,29.7068146,United States,"1515 Holcombe Blvd, Houston, Tx 77030, Usa"
"Department Of Emergency Medicine, The University Of Texas Md Anderson Cancer Center, Houston, Tx, Usa.",31986903,-95.3971547,29.7068146,United States,"1515 Holcombe Blvd, Houston, Tx 77030, Usa"
"Department Of Health Services Research, The University Of Texas Md Anderson Cancer Center, Houston, Tx, Usa.",31986903,-95.3971547,29.7068146,United States,"1515 Holcombe Blvd, Houston, Tx 77030, Usa"
"Department Of Palliative Care Medicine, The University Of Texas Md Anderson Cancer Center, Houston, Tx, Usa.",31986903,-95.3971547,29.7068146,United States,"1515 Holcombe Blvd, Houston, Tx 77030, Usa"
"Department Of Critical Care, The University Of Texas Md Anderson Cancer Center, Houston, Tx, Usa.",31986903,-95.3971547,29.7068146,United States,"1515 Holcombe Blvd, Houston, Tx 77030, Usa"
"Sections Of Nephrology And Supportive Care, West Virginia University School Of Medicine, Morgantown, Wv, Usa.",31986903,-79.9581012,39.6548131,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"Department Of Genitourinary Medical Oncology, University Of Texas Md Anderson Cancer Centre, Houston, Tx, Usa.",31986451,-95.3971547,29.7068146,United States,"1515 Holcombe Blvd, Houston, Tx 77030, Usa"
"Department Of Pathology, The University Of Texas Md Anderson Cancer Center, Houston, Tx, Usa.",31986451,-95.3971547,29.7068146,United States,"1515 Holcombe Blvd, Houston, Tx 77030, Usa"
"Department Of Biostatistics, West Virginia University School Of Public Health, Morgantown, Wv, Usa.",31986451,-79.9581007,39.654813,United States,"Morgantown, Wv 26506, Usa"
"Department Of Genitourinary Medical Oncology, University Of Texas Md Anderson Cancer Centre, Houston, Tx, Usa. Electronic Address: Eefstathiou@Mdanderson.org.",31986451,-95.3971547,29.7068146,United States,"1515 Holcombe Blvd, Houston, Tx 77030, Usa"
"Department Of Neuroscience, Rockefeller Neuroscience Institute, West Virginia University, 108 Biomedical Road, Morgantown, Wv 26505 Usa. Electronic Address: William.walker2@Hsc.wvu.edu.",31981570,-79.9600936,39.6533033,United States,"33 Medical Center Dr, Morgantown, Wv 26505, Usa"
"Department Of Neuroscience, Rockefeller Neuroscience Institute, West Virginia University, 108 Biomedical Road, Morgantown, Wv 26505 Usa.",31981570,-79.9600936,39.6533033,United States,"33 Medical Center Dr, Morgantown, Wv 26505, Usa"
"Department Of Neuroscience, Rockefeller Neuroscience Institute, West Virginia University, 108 Biomedical Road, Morgantown, Wv 26505 Usa; Department Of Medicine, West Virginia University, 108 Biomedical Road, Morgantown, Wv 26505 Usa.",31981570,-79.9600936,39.6533033,United States,"33 Medical Center Dr, Morgantown, Wv 26505, Usa"
Department Of Pediatrics And Kapatra@Hsc.wvu.edu.,31969382,-79.9697147,39.648035900000004,United States,"Morgantown, Wv 26506, Usa"
Department Of Pediatrics And.,31969382,-93.2371084,44.9678061,United States,"6 East Building, 2450 Riverside Ave, Minneapolis, Mn 55454, Usa"
"West Virginia School Of Osteopathic Medicine, Lewisburg, West Virginia; And.",31969382,-80.4381192,37.8040415,United States,"400 N Lee St, Lewisburg, Wv 24901, Usa"
"School Of Public Health, West Virginia University, Morgantown, West Virginia.",31969382,-79.9581007,39.654813,United States,"Morgantown, Wv 26506, Usa"
"Department Of Pediatrics, University Of California, San Diego And Rady Children's Hospital-San Diego, San Diego, California.",31969382,-117.1518654,32.798385,United States,"3020 Children's Way, San Diego, Ca 92123, Usa"
"Division Of Vascular And Endovascular Surgery, West Virginia University School Of Medicine, Morgantown, Wv. Electronic Address: Samantha.minc@Wvumedicine.org.",31964567,-79.9574781,39.6534472,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"Section Of Vascular Surgery, Dartmouth-Hitchcock Medical Center, Lebanon, Nh.",31964567,-72.2729872,43.67536399999999,United States,"1 Medical Center Dr Level 3, Lebanon, Nh 03756, Usa"
"Department Of Social And Behavioral Sciences, West Virginia University School Of Public Health, Morgantown, Wv.",31964567,-79.9581007,39.654813,United States,"Morgantown, Wv 26506, Usa"
"Division Of Vascular And Endovascular Surgery, West Virginia University School Of Medicine, Morgantown, Wv.",31964567,-79.9574781,39.6534472,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"Department Of Epidemiology, West Virginia University School Of Public Health, Morgantown, Wv.",31964567,-79.9581007,39.654813,United States,"Morgantown, Wv 26506, Usa"
"Department Of Microbiology, Immunology, And Cell Biology, West Virginia University School Of Medicine, Morgantown, Wv, Usa. Michael.hu@Hsc.wvu.edu.",31960372,-79.9581012,39.6548131,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"Illinois State University, Normal, Il, Usa.",31958993,-88.9931683,40.5120479,United States,"100 N University St, Normal, Il 61761, Usa"
"California State University Chico, Chico, Ca, Usa.",31958993,-121.8476287,39.7287566,United States,"400 W 1st St, Chico, Ca 95929, Usa"
"West Virginia University, Morgantown, Wv, Usa.",31958993,-79.9697147,39.648035900000004,United States,"Morgantown, Wv 26506, Usa"
"Hanyang University, Seoul, South Korea.",31958993,127.0453219,37.5572321,South Korea,"222 Wangsimni-Ro, Sageun-Dong, Seongdong-Gu, Seoul, South Korea"
"Department Of Epidemiology, West Virginia University School Of Public Health, Morgantown, West Virginia.",31957638,-79.9581007,39.654813,United States,"Morgantown, Wv 26506, Usa"
"Health Science Center Libraries, University Of Florida, Gainesville, Florida.",31957638,-82.3448861,29.6409359,United States,"Communicore Building, Sw Archer Rd, Gainesville, Fl 32610, Usa"
"Department Of Family Medicine, The Ohio State University College Of Medicine, Columbus, Ohio.",31957638,-83.0101016,40.0077518,United States,"2231 N High St, Columbus, Oh 43201, Usa"
"West Virginia University College Of Physical Activity And Sport Sciences, Morgantown, West Virginia.",31957638,-79.96945970000002,39.6493373,United States,"Student Health & Wellness/Cpass Building, 375 Birch St, Morgantown, Wv 26505, Usa"
"Department Of Biostatistics, West Virginia University School Of Public Health, Morgantown, West Virginia.",31957638,-79.9581007,39.654813,United States,"Morgantown, Wv 26506, Usa"
"Kaiser Permanente Washington Health Research Institute, Seattle, Washington.",31957638,-122.329572,47.6169397,United States,"1730 Minor Ave, Seattle, Wa 98101, Usa"
"Department Of Neuroscience, Rockefeller Neuroscience Institute, West Virginia University, Morgantown, West Virginia.",31944557,-79.9600936,39.6533033,United States,"33 Medical Center Dr, Morgantown, Wv 26505, Usa"
"Division Of Occupational Therapy, Department Of Human Performance, West Virginia University, Morgantown, West Virginia.",31944557,-79.9697147,39.648035900000004,United States,"Morgantown, Wv 26506, Usa"
